year,month,name,cause,acres,county,longitude,latitude
1971,8,TOMKI ROAD,14 - Unknown,895.919677734375,Mendocino,-123.21832254746592,39.361357067921716
1971,8,N3 CATTLE CO. #3,14 - Unknown,110.0567855834961,Santa Clara,-121.57407450151229,37.41423905894803
1971,12,SENCE RANCH BRUSH #2,14 - Unknown,2819.458251953125,Ventura,-119.0492604895395,34.30946519058314
1971,8,FULLER,1 - Lightning,19.584627151489254,Madera,-119.28615574502358,37.41256880664649
1971,8,N3 CATTLE CO. #2,14 - Unknown,800.2176513671875,Santa Clara,-121.57250402173607,37.43524185834394
1971,8,WHITSETT,3 - Smoking,3.637173175811768,Tulare,-118.53493767135649,35.99834068429673
1971,9,TOP,3 - Smoking,1853.89208984375,Tehama,-122.7128812607597,39.86655207724509
1971,6,MARIANI,14 - Unknown,363.0425415039063,Madera,-119.9069427139827,37.08189516962371
1971,8,HEALEY R. I. ESCAPE,14 - Unknown,1040.0562744140623,Mendocino,-123.1778870510241,38.86728361244175
1971,7,GOODWIN DAM,14 - Unknown,371.1971130371094,Tuolumne,-120.62034265845057,37.86130833998775
1971,7,CHICKA BALLY MTN.,14 - Unknown,489.2725830078125,Lassen,-121.0234024212947,40.36176825031652
1971,9,NEW HOGAN,14 - Unknown,574.8181762695312,Calaveras,-120.78880246120785,38.10950414374409
1971,10,P.G.&E. #9,14 - Unknown,548.8759155273439,Stanislaus,-120.92390919145306,38.06100536330237
1971,8,BLUE,9 - Miscellaneous,2802.78125,Ventura,-118.77973687814699,34.53607236603792
1972,7,PROVO,3 - Smoking,477.10784912109375,Tuolumne,-120.21175030776892,37.988721984718225
1972,9,TRUMBULL,9 - Miscellaneous,582.4691162109375,Mariposa,-119.86293481632495,37.67269747771832
1972,4,RACKERBY,2 - Equipment Use,18.67354393005371,Tuolumne,-120.04494450906454,37.93147756715592
1972,10,BEAR B,2 - Equipment Use,8.961698532104492,Del Norte,-123.7469294436135,41.7879175061641
1972,8,BARTON PK,1 - Lightning,94.99299621582031,Tulare,-118.58507725343522,36.69812474014172
1972,6,EL PORTAL,7 - Arson,78.1136474609375,Mariposa,-119.8093191719944,37.670120765129134
1972,9,BIG MEADOWS,1 - Lightning,129.21574401855472,Siskiyou,-123.21593371926157,41.479937253693286
1972,9,HELL,1 - Lightning,10.55140781402588,Siskiyou,-123.258233802714,41.47102945075818
1972,9,SUGAR VLY,1 - Lightning,40.487388610839844,Fresno,-118.62130403585195,36.744892432636476
1972,7,WINNETT FIRE,14 - Unknown,747.1357421875,Los Angeles,-117.8760937809348,34.038392137070936
1972,6,TEHIPITE,4 - Campfire,115.22366333007812,Fresno,-118.77866925783228,36.910582265683715
1972,9,COLD SPRINGS,8 - Playing with fire,29.10628700256348,Fresno,-119.32394737470129,36.97349363033006
1972,6,SOAP,1 - Lightning,48.69445419311523,Mariposa,-119.95143214015896,37.65994469987083
1972,4,LOOKOUT POINT,9 - Miscellaneous,129.92015075683594,Fresno,-119.29136900273426,37.30483802337852
1972,9,DADS POCKET,1 - Lightning,149.91427612304688,Siskiyou,-123.24064063620793,41.50402692766949
1972,7,CRESCENT FIRE,14 - Unknown,196.5064697265625,Los Angeles,-118.54610133211769,34.35670536268339
1972,9,PRESCOTT,1 - Lightning,9.957537651062012,Del Norte,-123.66840094328829,41.73006596105685
1972,9,BEAR,1 - Lightning,6.96970796585083,Del Norte,-123.87564446837187,41.58399556251501
1972,9,BLUE JAY,14 - Unknown,168.2012481689453,Calaveras,-120.65761050397688,38.27046494396719
1972,7,ARROWHEAD,14 - Unknown,484.58477783203125,Napa,-122.40039282795736,38.27650549701482
1972,7,AKENS FIRE,14 - Unknown,642.9865112304688,Los Angeles,-118.29704866096016,34.29136609496385
1972,7,VIA VERDE FIRE,14 - Unknown,10.429920196533203,Los Angeles,-117.84260529621996,34.07304883045351
1972,7,GOLDEN SPRINGS FIRE,14 - Unknown,718.0130615234375,Los Angeles,-117.8217275311504,33.99990465178199
1972,8,BUZZARD PEAK FIRE,14 - Unknown,183.0565643310547,Los Angeles,-117.84771942921441,34.056363544019625
1972,9,MARLOW,1 - Lightning,3.9827561378479017,Del Norte,-123.87512939044376,41.58824753537391
1972,9,N. FK. WOOLEY,1 - Lightning,94.71239471435548,Siskiyou,-123.26440126967516,41.503017360972585
1972,10,BASIN,2 - Equipment Use,8.961629867553711,Del Norte,-123.74092282329704,41.80138968332389
1972,8,HORNBROOK,14 - Unknown,2816.810546875,Siskiyou,-122.52396896417429,41.91734867501345
1972,8,ANDERSON DUMP,14 - Unknown,1237.8931884765625,Shasta,-122.36864040345152,40.44087698124634
1972,8,COYOTE,14 - Unknown,835.7545166015625,Shasta,-122.40178275849657,40.4061584210106
1972,7,DEADMAN GULCH,14 - Unknown,642.9755249023438,Tehama,-121.86697528473127,40.062285691406665
1972,5,UNION OIL CO. #8,14 - Unknown,121.82896423339844,Santa Barbara,-120.4296985953735,34.69928360595459
1972,5,CUYAPAIPE,14 - Unknown,224.9037170410156,San Diego,-116.38894837627652,32.76714100131072
1972,7,GATR,9 - Miscellaneous,89.41566467285156,San Diego,-116.43535859637556,32.880066824809326
1972,8,BELTRAN,14 - Unknown,888.3101196289062,Fresno,-120.2648073267774,35.9623853630414
1972,8,MOLERA,9 - Miscellaneous,3931.330078125,Monterey,-121.78134247501363,36.27403966950041
1972,8,COVELO ROAD,14 - Unknown,595.3471069335938,Mendocino,-123.37117108979515,39.589534287138534
1972,6,CRABTREE,14 - Unknown,923.9920043945312,Stanislaus,-120.54026544266209,37.69809313968327
1972,9,DILLON,1 - Lightning,8.400212287902832,Siskiyou,-123.53588184648348,41.56568687761814
1972,10,FORK,14 - Unknown,87.6302719116211,Humboldt,-123.44053396313394,41.219492682067866
1972,7,JACKSON,14 - Unknown,1958.1221923828125,Colusa,-122.28916055046707,39.00708839319627
1972,8,MEARS,6 - Railroad,8.02977180480957,Modoc,-121.21011971066868,41.62411777783239
1972,9,BLUFF,1 - Lightning,315.1950988769531,Siskiyou,-123.55492003553222,41.566128806413886
1972,9,BIG,1 - Lightning,55.283897399902344,Siskiyou,-123.29231419849243,41.48453621575339
1972,5,SILL,4 - Campfire,112.30429077148438,San Diego,-116.64012939533043,32.963060106785164
1972,8,WILLIAMS,9 - Miscellaneous,37.39634323120117,Siskiyou,-122.31832703620094,41.694050505837716
1972,10,BLUE P&M,2 - Equipment Use,22.304401397705078,Del Norte,-123.77838373072385,41.70650164933671
1972,10,BLUE C,2 - Equipment Use,54.18246078491211,Del Norte,-123.85845291939712,41.7440047256622
1972,7,PANTHER,9 - Miscellaneous,209.86502075195312,Del Norte,-123.94407895190416,41.844627897791376
1972,10,HICO E,2 - Equipment Use,2.9872047901153564,Del Norte,-123.770003838282,41.82927419954312
1972,10,BEAR H,2 - Equipment Use,3.983112812042236,Del Norte,-123.75033096466312,41.77449265962875
1972,8,CARMAN #2,1 - Lightning,1790.124267578125,Plumas,-120.45336504089708,39.753108019721324
1972,8,BRADFORD MT.,14 - Unknown,1781.1090087890625,Sonoma,-122.96408875047337,38.68059390500032
1972,7,CEMENT HILL,14 - Unknown,1724.021728515625,Solano,-121.99306126284843,38.31361923895613
1972,6,CHILI GULCH,14 - Unknown,1118.454345703125,Calaveras,-120.68912394882284,38.28428969609571
1972,9,CONKLIN,14 - Unknown,571.1785278320312,Humboldt,-124.23870269103628,40.3331984723086
1972,8,SWASEY DR,7 - Arson,1857.6171875,Shasta,-122.4920924454582,40.582403919889344
1972,8,SIZEMORE,14 - Unknown,541.0114135742189,Mendocino,-123.46832172592084,39.626198122189905
1972,8,MUD SPRINGS,14 - Unknown,5450.0693359375,Mendocino,-123.56007318476436,39.651420300770226
1972,8,SPRING VALLEY,14 - Unknown,423.7242126464844,Lake,-122.59699909678095,39.06296094657447
1972,6,WEBB/COLE,14 - Unknown,302.9494323730469,Butte,-121.56258433960579,39.54288976064843
1972,5,SUNRISE,9 - Miscellaneous,478.9179992675781,San Diego,-116.58158293847531,33.007500423027636
1972,5,CUYAPAIPE,9 - Miscellaneous,651.1912841796875,San Diego,-116.38786793145115,32.84936288456109
1972,7,MOCCASIN,14 - Unknown,426.1739196777344,Tuolumne,-120.28220530361038,37.80909277265216
1972,5,KLONDIKE,14 - Unknown,2836.4091796875,San Diego,-116.90689776865172,32.984040001173035
1972,8,BEAR,9 - Miscellaneous,17326.3359375,Ventura,-119.10886502262872,34.521299761425425
1972,3,WARM SPRINGS #3,14 - Unknown,294.73077392578125,Inyo,-118.30589142470564,37.31590686341811
1972,8,TURNER,1 - Lightning,105.46472930908205,Modoc,-121.03495760587715,41.442889558520896
1972,8,WEST LAKE,1 - Lightning,105.50740814208984,Modoc,-120.94258944780717,41.44356739037063
1972,8,MOOSE,2 - Equipment Use,3.982839822769165,Del Norte,-123.90525796960958,41.680895474134815
1972,5,SNOW RANCH,14 - Unknown,1266.2203369140625,Calaveras,-120.73989765659364,37.96990059681429
1972,8,SLUG GULCH,14 - Unknown,655.322509765625,El Dorado,-120.595998881432,38.58373637054697
1972,8,BARRETT,14 - Unknown,293.6529846191406,San Diego,-116.67733445779264,32.60356538646656
1972,9,PARADISE CANYON,14 - Unknown,1020.2824096679688,Lake,-122.55171331473804,39.04681121255295
1972,6,NISSEN,14 - Unknown,612.7083740234375,Yolo,-122.07823780146308,38.695086006321894
1972,9,LILY,3 - Smoking,195.5597686767578,Sierra,-120.30009189393036,39.499305257951455
1972,7,COTTONWOOD,3 - Smoking,10.331246376037598,Sierra,-120.25037961185522,39.542657259898455
1972,8,CARMAN #1,1 - Lightning,158.28639221191406,Plumas,-120.48234812290072,39.7374462236439
1972,8,PULGA,14 - Unknown,396.0901794433594,Butte,-121.44857053667073,39.81120074066217
1972,6,SIERRA COLLEGE,14 - Unknown,188.5975799560547,Placer,-121.22134571015678,38.7692528417437
1972,7,POCKET GULCH,14 - Unknown,10431.376953125,Yolo,-122.2635730785326,38.864559632100615
1972,6,LONG,4 - Campfire,1201.0458984375,Kern,-118.17954267683984,35.786787321430346
1973,9,POTRERO,14 - Unknown,12297.791015625,Ventura,-119.0296817179938,34.11142000689581
1973,10,SYCAMORE,14 - Unknown,1654.5950927734375,San Bernardino,-117.40498245554913,34.178798301875574
1973,9,BARKERVILLE,9 - Miscellaneous,26427.541015625,Lake,-122.6151095310222,39.11356173663013
1973,8,SPALDING CORNER,9 - Miscellaneous,594.6073608398438,Shasta,-121.55212767914841,41.14048177431837
1973,7,GRAVELY,7 - Arson,82.55841827392578,Lake,-122.95823913117769,39.4518771914204
1973,7,CALF CANYON,14 - Unknown,2959.50244140625,San Luis Obispo,-120.53228470430555,35.43982225624265
1973,9,SENSE,14 - Unknown,984.117431640625,Ventura,-119.0195071662504,34.29767401871307
1973,8,CLEMENTE,14 - Unknown,165.81207275390625,Orange,-117.61743362913916,33.430505876986224
1973,9,SANTA ROSA,14 - Unknown,424.4710998535156,Ventura,-118.89010980180893,34.248700429373244
1973,9,SERRANOS,14 - Unknown,304.27349853515625,San Bernardino,-117.70902153327812,33.952486978738406
1973,6,MORONGO,14 - Unknown,8055.29296875,Riverside,-116.87307571739258,33.980397234408485
1973,6,LIGHTNING #55,14 - Unknown,1452.2227783203125,Riverside,-115.01220721736686,33.5845149108121
1973,6,LAVIDA,14 - Unknown,7481.8857421875,Riverside,-116.6237680171162,33.868248897399866
1973,7,BEAR,1 - Lightning,7.632039070129394,Siskiyou,-123.34016236943908,41.93747926390786
1973,6,SOBOBA,14 - Unknown,2165.197998046875,Riverside,-116.89462077018268,33.794307961655946
1973,7,BIGHORN,1 - Lightning,426.903564453125,Siskiyou,-121.57460852030569,41.82390207282726
1973,6,TAMARANCHO,14 - Unknown,202.417236328125,Marin,-122.62183625306237,37.98933283076151
1973,9,MOLLER,14 - Unknown,93.65277862548828,Alameda,-121.84954356771313,37.743406504431256
1973,9,CAMARILLO,14 - Unknown,238.0634307861328,Ventura,-119.06621738380178,34.23926643909769
1973,9,APPLE,14 - Unknown,734.8641967773438,Humboldt,-124.2457988426588,40.339318755309634
1973,10,PENTZ/67,14 - Unknown,132.71646118164062,Butte,-121.8289870930346,39.638243742450406
1973,6,BABER,14 - Unknown,332.5135803222656,Glenn,-122.38226638532171,39.45438793758187
1973,8,BUCKMAN,9 - Miscellaneous,137.66764831542972,San Diego,-116.47812119835888,32.666501790342245
1973,10,TARPOT,14 - Unknown,567.72509765625,San Diego,-116.98948344782437,32.95684912184268
1973,9,GILMAN,14 - Unknown,1855.1116943359373,Riverside,-117.11606643399251,33.93965946034651
1973,6,JUNIPER,14 - Unknown,619.8834228515625,Riverside,-117.05433272559492,33.78039298364204
1973,7,MT. TENAYA CT.,14 - Unknown,82.14946746826172,Marin,-122.56990472253248,38.034431017769975
1973,5,BIG FERRY,1 - Lightning,7.8328919410705575,Siskiyou,-123.48459296954069,41.50880220689177
1973,8,PILLIKEN,7 - Arson,10315.57421875,El Dorado,-120.33284302708893,38.74369292352768
1973,8,PARK CREEK,7 - Arson,714.6614990234375,El Dorado,-120.45752190737477,38.74453419337533
1973,6,EL PORTAL,9 - Miscellaneous,50.73403549194336,Mariposa,-119.79778404768265,37.66787743059121
1973,6,CEDARBROOK,7 - Arson,38.06180191040039,Madera,-119.67772341214277,37.41409304244919
1973,6,HORSESHOE,1 - Lightning,834.6404418945312,Madera,-119.47766400727,37.126476802370696
1973,9,COYOTE,9 - Miscellaneous,318.6587219238281,Plumas,-120.4026220515312,39.73133606664432
1973,7,OFF,2 - Equipment Use,8414.3984375,Siskiyou,-123.43816308356728,41.40310291344017
1973,7,MORGAN,1 - Lightning,8.09577751159668,Siskiyou,-123.36974996613944,41.9170247524832
1973,7,WILL,1 - Lightning,12.92898654937744,Siskiyou,-122.2942677854218,41.78874777647382
1973,6,BROWNCONE,1 - Lightning,59.6675033569336,Madera,-119.25160122149173,37.40330634646607
1973,9,AZEVEDO #2,14 - Unknown,615.7002563476562,Solano,-122.20496410659979,38.19227554068443
1973,8,BIG VALLEY MT.,14 - Unknown,258.5274658203125,Lassen,-121.27683283479726,41.10140841291139
1973,7,CALABRESE,14 - Unknown,644.5657958984375,Modoc,-120.7473610856128,41.25474537339113
1973,9,CHEROKEE RD. #6,14 - Unknown,728.0125732421875,Butte,-121.57147956946665,39.5692707502841
1973,9,DOGHOUSE,14 - Unknown,8058.79345703125,Mendocino,-123.34100011746322,39.68055709036026
1973,9,ETSEL RIDGE,14 - Unknown,581.3081665039062,Mendocino,-123.11276153885431,39.783030270670814
1973,9,FINLEY CREEK,14 - Unknown,12832.8935546875,Humboldt,-124.02369284890669,40.055187822055714
1973,7,FISH & GAME #4,14 - Unknown,242.2488555908203,Yuba,-121.31427758521522,39.120980817215006
1973,7,FORD CROSSING,14 - Unknown,113.31970977783205,Mendocino,-123.04325765270409,38.882455653187115
1973,7,HWY 32/SANTOS,14 - Unknown,742.2401123046875,Butte,-121.70183367464395,39.81128553191672
1973,8,L. SEVEN,14 - Unknown,677.780029296875,Butte,-121.67111853920728,39.62728918905717
1973,8,MILL CREEK,14 - Unknown,978.0358276367188,Mendocino,-123.12147252806429,39.13496922702668
1973,10,GOPHER FIRE,14 - Unknown,163.75502014160156,Los Angeles,-118.60230761393262,34.298845400215946
1973,6,RUSSELL,14 - Unknown,407.70452880859375,Sacramento,-121.17866383879112,38.53332057133761
1973,9,SIGNAL HILL,14 - Unknown,4393.3857421875,Napa,-122.09536411444357,38.36910095636968
1973,8,SUNNYSIDE DUMP #3,14 - Unknown,640.7097778320312,Lassen,-120.46153586193168,40.317555008851095
1973,8,9 MILE,2 - Equipment Use,18726.958984375,Lassen,-120.58652787499149,41.030130767621735
1973,6,LIGHTNING #58,14 - Unknown,471.8654174804688,Madera,-119.82527070485914,37.10519794314748
1973,7,COUNTY LINE,14 - Unknown,4035.16650390625,Kern,-120.1728635150206,35.76515472704571
1973,7,CHOLAME,14 - Unknown,240.3437042236328,San Luis Obispo,-120.22556675323546,35.77400164822247
1973,8,INSKIP GRADE,14 - Unknown,19560.859375,Tehama,-121.95891966084044,40.36859143949777
1973,8,ADIN,2 - Equipment Use,43.76456069946289,Modoc,-120.94515798411612,41.38074026939785
1973,6,TRAINER HILLS,14 - Unknown,808.9244384765625,Butte,-121.49780143140957,39.352442380104534
1973,6,CRENSHAW FIRE,14 - Unknown,929.1112670898438,Los Angeles,-118.3676982424699,33.75154165897609
1973,10,TRIPPET FIRE,14 - Unknown,2831.401611328125,Los Angeles,-118.5836626875762,34.06051897214025
1973,6,LIGHTNING #2,14 - Unknown,618.762451171875,Madera,-119.71613262395238,37.15017319411313
1973,7,CALABRESE,5 - Debris,620.3106079101562,Modoc,-120.739059327077,41.34156714296177
1973,8,CASUSE,5 - Debris,167.76022338867188,Modoc,-121.3255140766859,41.82298489330992
1973,7,LANDS,6 - Railroad,167.4184112548828,Modoc,-121.31192775200458,41.826110405672544
1973,8,JONES,7 - Arson,33.02872848510742,Tuolumne,-120.22667891853055,37.98496214762629
1973,8,DOUGLAS,1 - Lightning,58.05065155029297,Tuolumne,-119.76639961957932,38.34664932668381
1973,8,MATCH,9 - Miscellaneous,174.75820922851562,San Diego,-116.4969326467233,32.88962717831193
1973,8,MORAINE C,1 - Lightning,1873.3721923828125,Tulare,-118.5907602396137,36.73497680911535
1973,5,LONG WALK,1 - Lightning,10.899150848388672,Tulare,-118.85616868891493,36.629696103270064
1973,7,LAVA,1 - Lightning,528.7421264648439,Modoc,-121.390048377526,41.70980568533162
1973,6,MATEO,9 - Miscellaneous,307.8548583984375,San Diego,-117.50074962018759,33.463032871009865
1973,8,SO SENTIN,1 - Lightning,2678.5859375,Fresno,-118.65187227440028,36.743776211505946
1973,7,THOMAS,14 - Unknown,507.71337890625,San Benito,-121.30530787066552,36.81549334591661
1973,6,COPPER PEAK,14 - Unknown,312.9405212402344,Fresno,-119.637708174964,36.911589796106355
1973,8,GRANITE,2 - Equipment Use,16290.28125,Tuolumne,-119.95318860325705,37.980646247139795
1973,5,SLEEPER,4 - Campfire,251.9741668701172,Tuolumne,-119.91516128650343,37.92530757381915
1973,5,CORRAL,1 - Lightning,13.15738296508789,Tuolumne,-120.02759503628944,37.92455240243998
1973,8,WINGATE,2 - Equipment Use,749.7645874023438,Siskiyou,-123.45528989195552,41.718741844536474
1973,7,CON,1 - Lightning,6.9365553855896,Siskiyou,-122.86823731737736,41.88096430651653
1973,6,B.L.M. #2,14 - Unknown,552.8970336914061,Fresno,-120.59968706578337,36.54562333769504
1973,7,LOWER SPRINGS,14 - Unknown,1339.5457763671875,Shasta,-122.46170790057249,40.5612017644836
1973,6,ONE HORSE,14 - Unknown,9120.404296875,Riverside,-116.69710034055349,33.87599829221785
1973,10,BOULDER OAKS,9 - Miscellaneous,8050.8203125,San Diego,-116.51455222207224,32.688588832038164
1973,6,TABLE MT.,14 - Unknown,735.3150634765625,Fresno,-119.57973521474436,37.04226170503379
1973,5,PERKINS,14 - Unknown,681.75732421875,Fresno,-119.4501486869611,36.829688772106856
1973,6,COPPER PEAK #3,14 - Unknown,845.8831787109375,Fresno,-119.44944492553984,36.93945637376528
1973,7,CHAGOOPA,1 - Lightning,430.2839660644531,Tulare,-118.42608129804485,36.48307820907907
1974,8,ROBLE LOMAS,14 - Unknown,1534.9803466796875,Tulare,-119.10892523413246,36.51289082237991
1974,6,HAGADOR,14 - Unknown,384.9742431640625,Riverside,-117.59481332605877,33.834638842688555
1974,9,RIVER,9 - Miscellaneous,1702.2926025390625,San Diego,-116.8011265965374,33.24952077598701
1974,9,SALMON,14 - Unknown,1103.678955078125,Humboldt,-123.8283995327017,41.29674260844976
1974,8,SITE 300 #2,14 - Unknown,515.8377075195311,San Joaquin,-121.55666572700017,37.64663587275043
1974,6,ROMO,14 - Unknown,3270.701171875,San Benito,-121.14845862873513,36.447242938197974
1974,7,THOMPSON,14 - Unknown,284.31121826171875,Monterey,-121.2093213731052,36.177002045168535
1974,9,HAPPY,2 - Equipment Use,1.4818868637084959,Modoc,-121.29994684394993,41.508597460097725
1974,9,GLORIA ,14 - Unknown,1386.384765625,San Benito,-121.24429348591566,36.51438829580226
1974,6,BEACON,9 - Miscellaneous,1303.3970947265625,Kern,-118.40090916603576,35.68894266534776
1974,9,DRY FIRE,14 - Unknown,5619.55029296875,Los Angeles,-118.57201801607657,34.51445991532113
1974,9,OWL PEAK,4 - Campfire,532.1109008789061,Fresno,-119.26083045921936,36.87985836999655
1974,5,CAPITAN,9 - Miscellaneous,374.76593017578125,San Diego,-116.78095357769352,32.93894279592466
1974,8,OXEDINE,4 - Campfire,2.8872194290161133,Calaveras,-120.32435084292973,38.20034053271291
1974,5,HAMBERG,14 - Unknown,2993.9326171875,Fresno,-120.78736527240707,36.807870870193355
1974,6,MCDONALD,14 - Unknown,255.4769287109375,Fresno,-120.41309404555919,36.18034070805449
1974,4,WALKER,14 - Unknown,1847.6903076171875,San Bernardino,-114.65166459874693,34.95213735438105
1974,5,SHELL OIL CO.,14 - Unknown,1103.504150390625,Kern,-119.1547400398843,35.587302424783026
1974,5,P. G. & E. #8,14 - Unknown,1215.8251953125,Fresno,-120.67606255573622,36.688730742105946
1974,5,PANOCHE,14 - Unknown,2127.774658203125,Fresno,-120.76691399466348,36.76088812191017
1974,6,GUEJITO,9 - Miscellaneous,213.46556091308602,San Diego,-116.85843004784522,33.15105955735922
1974,11,WILDHORSE,9 - Miscellaneous,361.9945983886719,Riverside,-117.37761107577766,33.552660014464635
1974,8,BATTLE CREEK BOTTOM,14 - Unknown,1700.2012939453125,Tehama,-121.91588774307398,40.42491778164744
1974,6,ZUMWALT,14 - Unknown,796.3211059570312,Yolo,-122.28329523329869,38.9187040399733
1974,5,PACIFIC,4 - Campfire,430.19512939453125,San Diego,-116.62387133048462,33.346939276327014
1974,4,LOST,4 - Campfire,38.2791862487793,San Diego,-116.63983422847996,33.34700237654121
1974,8,DAVIS,1 - Lightning,28.19765281677246,Modoc,-120.31504937571985,41.74949706342004
1974,9,JENKINS,7 - Arson,6.258267879486084,Mariposa,-119.98290659868276,37.711295016604964
1974,7,HASLOE,4 - Campfire,137.24745178222656,Mariposa,-120.04900216485669,37.70271314221298
1974,6,YUBA CONSOLIDATED,14 - Unknown,183.38758850097656,Yuba,-121.42310410301071,39.19777552385244
1974,6,WIRTH #2,14 - Unknown,123.4721450805664,Yolo,-122.07179986427867,38.698771732872075
1974,6,MCGINNIS,4 - Campfire,33.03051376342773,Sierra,-120.86955375026872,39.43548846995965
1974,8,COTTONWOOD,9 - Miscellaneous,148.5011749267578,Sierra,-120.29638977497127,39.54967900599228
1974,8,DRENCH,1 - Lightning,27.80007553100586,Siskiyou,-121.5649446933064,41.77539461392011
1974,7,DOUBLEHEAD,1 - Lightning,17.085931777954098,Modoc,-121.148098581934,41.766975025415576
1974,8,LITTLE,1 - Lightning,9.316020965576172,Modoc,-120.18549805257595,41.45169133697983
1974,8,NECKTIE & FORBAY FIRE,14 - Unknown,795.5222778320312,Los Angeles,-118.6119199394246,34.55632603039344
1974,6,GRAPELINE,14 - Unknown,467.55029296875,Kern,-118.93423007885401,34.91847762053895
1974,8,HORSE RIDGE,1 - Lightning,109.2854995727539,Mariposa,-119.57839440422188,37.605129115416325
1974,8,HORSE RIDGE,1 - Lightning,72.9407958984375,Mariposa,-119.58284657240299,37.60640563651189
1974,7,PLATEAU,1 - Lightning,5.974013805389402,Del Norte,-123.95118349308248,41.899835979194606
1974,8,TRASH,9 - Miscellaneous,2.9869725704193115,Del Norte,-123.94821232376863,41.84352083297451
1974,6,MINCEY,14 - Unknown,472.1920471191406,Monterey,-120.96277851903488,35.90612281184286
1974,9,METZ ROAD SERIES,14 - Unknown,179.20394897460938,Monterey,-121.17145884143551,36.32083308104213
1974,5,HOMEN,14 - Unknown,401.1060791015625,Monterey,-120.9002599718182,36.064010037232656
1974,9,GLORIA,14 - Unknown,985.4766845703124,San Benito,-121.243306001039,36.51582516258698
1974,5,SAN JUAN,14 - Unknown,1308.7728271484375,San Luis Obispo,-120.20292641211807,35.47718954174604
1974,8,PECK #1,14 - Unknown,411.4284057617188,San Luis Obispo,-120.35614931767654,35.48355599185571
1974,5,HIGHWAY 41 #2,14 - Unknown,362.4109191894531,San Luis Obispo,-120.26246796099112,35.76091462145732
1974,7,MARINWOOD,14 - Unknown,423.1564331054688,Marin,-122.56816746174029,38.0345023203958
1974,7,LIGHTNING #1,14 - Unknown,472.5209655761719,Merced,-121.13623781508528,37.13956183849727
1974,7,SAN VICENTE,7 - Arson,67.66194915771484,San Diego,-116.82937946598724,32.969814155043174
1974,5,CASE,3 - Smoking,29.267276763916016,San Diego,-117.40429124582441,33.455941894717114
1974,11,SUNNYSLOPE,14 - Unknown,1819.7078857421875,Riverside,-117.4530716565552,34.02890610429785
